idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
19372,2,4.1,"69 km WNW of La Ligua, Chile",2012-10-06 22:49:38,0,-71.86,-32.127,7.2,0
19373,2,4.1,"52 km WNW of La Ligua, Chile",2012-10-08 01:41:34,0,-71.769,-32.311,10.6,0
19374,2,4.5,"69 km NNW of Coquimbo, Chile",2012-10-08 05:22:21,0,-71.706,-29.411,44.5,2
19375,2,4.2,"135 km NW of Constitución, Chile",2012-10-08 13:03:41,0,-73.639,-34.654,13.8,0
19376,2,4.8,"104 km NNW of San José de Jáchal, Argentina",2012-10-09 03:30:33,0,-69.211,-29.393,96.5,3
19377,2,4.0,"69 km WNW of Diego de Almagro, Chile",2012-10-10 16:37:03,0,-70.706,-26.163,26.2,2
19378,2,4.1,"49 km S of San Antonio, Chile",2012-10-10 18:05:02,0,-71.675,-34.039,33.4,2
19379,2,4.6,"94 km WSW of San Antonio, Chile",2012-10-11 02:38:30,0,-72.5,-34.0,31.7,2
19380,2,4.7,"89 km WSW of San Antonio, Chile",2012-10-11 04:38:24,0,-72.442,-33.996,34.6,2
19381,2,5.5,"27 km E of Los Andes, Chile",2012-10-11 17:22:09,0,-70.31,-32.865,81.8,3
19382,2,4.2,"93 km WSW of San Antonio, Chile",2012-10-11 21:36:08,0,-72.483,-34.011,42.8,2
19383,2,4.5,"77 km W of Santa Cruz, Chile",2012-10-14 03:37:30,0,-72.209,-34.606,15.0,0
19384,2,4.8,"138 km W of Constitución, Chile",2012-10-14 10:50:17,0,-73.932,-35.31,21.4,0
19385,2,5.0,"61 km WSW of Illapel, Chile",2012-10-15 21:04:20,0,-71.787,-31.814,24.0,0
19386,2,4.5,"84 km WSW of Illapel, Chile",2012-10-18 04:37:59,0,-72.034,-31.827,28.8,2
19387,2,4.2,"49 km W of Santa Cruz, Chile",2012-10-18 05:23:14,0,-71.906,-34.689,43.0,2
19388,2,4.0,"82 km WSW of Illapel, Chile",2012-10-19 05:35:22,0,-72.024,-31.793,42.5,2
19389,2,4.2,"76 km NNE of Antofagasta, Chile",2012-10-19 08:45:17,0,-70.234,-22.975,46.0,2
19390,2,4.5,"75 km W of Illapel, Chile",2012-10-19 22:48:18,0,-71.95,-31.758,10.0,0
19391,2,4.3,"88 km WNW of La Ligua, Chile",2012-10-20 00:25:48,0,-72.141,-32.251,21.7,0
19392,2,4.5,"8 km SW of Lebu, Chile",2012-10-21 11:40:36,0,-73.723,-37.658,15.2,0
19393,2,5.1,"40 km S of Taltal, Chile",2012-10-23 10:45:20,0,-70.55,-25.767,32.5,2
19394,2,4.7,"Off the coast of Coquimbo, Chile",2012-10-24 03:46:30,0,-72.069,-31.698,43.5,2
19395,2,4.8,"41 km E of Los Andes, Chile",2012-10-25 05:37:58,0,-70.165,-32.773,104.7,3
19396,2,4.7,"49 km N of Diego de Almagro, Chile",2012-10-25 14:26:21,0,-70.093,-25.925,24.3,0
19397,2,4.1,"46 km NE of La Serena, Chile",2012-10-25 19:25:41,0,-70.968,-29.568,69.1,2
19398,2,4.4,"37 km W of San Antonio, Chile",2012-10-27 12:33:05,0,-72.006,-33.642,47.4,2
19399,2,4.0,"16 km N of Cartagena, Chile",2012-10-28 01:43:00,0,-71.608,-33.404,34.2,2
19400,2,4.4,"15 km WSW of Lebu, Chile",2012-10-29 14:22:50,0,-73.809,-37.678,20.1,0
19401,2,4.2,"99 km SW of Calama, Chile",2012-10-30 05:22:17,0,-69.699,-22.989,69.0,2
19402,2,4.2,"43 km NE of La Serena, Chile",2012-10-30 12:46:24,0,-70.922,-29.641,104.6,3
19403,2,4.1,"93 km NNE of Taltal, Chile",2012-10-30 21:44:14,0,-70.087,-24.644,79.2,3
19404,2,4.4,"92 km N of Tocopilla, Chile",2012-11-02 09:07:25,0,-70.359,-21.273,60.6,2
19405,2,4.3,"43 km WNW of Rauco, Chile",2012-11-02 23:42:36,0,-71.789,-34.848,59.9,2
19406,2,4.2,"68 km W of Illapel, Chile",2012-11-04 14:33:06,0,-71.885,-31.729,43.0,2
19407,2,4.6,"66 km WSW of Illapel, Chile",2012-11-04 17:35:47,0,-71.857,-31.768,36.0,2
19408,2,4.8,"121 km E of Copiapó, Chile",2012-11-05 17:32:51,0,-69.118,-27.538,106.7,3
19409,2,4.6,"73 km WSW of Ovalle, Chile",2012-11-07 15:16:27,0,-71.934,-30.78,33.6,2
19410,2,4.4,"27 km SE of Cañete, Chile",2012-11-07 18:37:50,0,-73.141,-37.948,38.4,2
19411,2,4.6,"27 km W of Nacimiento, Chile",2012-11-07 22:41:33,0,-72.985,-37.512,39.3,2
19412,2,4.3,"11 km NW of Hacienda La Calera, Chile",2012-11-08 06:24:10,0,-71.31,-32.71,46.0,2
19413,2,4.6,"48 km SW of Villa Basilio Nievas, Argentina",2012-11-08 23:57:57,0,-69.07,-31.882,107.2,3
19414,2,4.5,"96 km E of Iquique, Chile",2012-11-09 06:04:43,0,-69.225,-20.176,104.2,3
19415,2,4.6,"63 km SW of San Antonio, Chile",2012-11-11 05:10:55,0,-72.132,-33.962,12.7,0
19416,2,4.8,"68 km SW of San Antonio, Chile",2012-11-11 05:46:48,0,-72.183,-33.977,16.4,0
19417,2,4.4,"74 km SW of San Antonio, Chile",2012-11-11 07:24:21,0,-72.272,-33.973,37.8,2
19418,2,4.7,"293 km W of Puerto Chacabuco, Chile",2012-11-12 05:07:13,0,-76.576,-45.562,10.0,0
19419,2,4.7,"Off the coast of Aisen, Chile",2012-11-12 10:55:13,0,-76.915,-45.679,10.0,0
19420,2,6.1,"Off the coast of Aisen, Chile",2012-11-13 04:31:26,0,-77.053,-45.761,9.0,0
19421,2,4.0,"97 km WSW of Coquimbo, Chile",2012-11-13 04:32:44,0,-72.232,-30.374,3.4,0
19422,2,4.8,"127 km E of Copiapó, Chile",2012-11-14 00:00:44,0,-69.041,-27.328,91.4,3
19423,2,6.1,"73 km SW of Vallenar, Chile",2012-11-14 19:02:06,0,-71.19,-29.118,63.0,2
19424,2,4.5,"44 km NNW of Valparaíso, Chile",2012-11-15 20:32:36,0,-71.825,-32.666,23.2,0
19425,2,4.2,"38 km SSW of Monte Patria, Chile",2012-11-15 23:41:02,0,-71.171,-30.988,65.8,2
19426,2,4.9,"96 km NE of Tocopilla, Chile",2012-11-16 00:38:05,0,-69.503,-21.507,54.3,2
19427,2,4.0,"15 km W of Lebu, Chile",2012-11-17 23:51:39,0,-73.825,-37.594,21.4,0
19428,2,4.7,"59 km SSW of Cañete, Chile",2012-11-18 13:29:28,0,-73.69,-38.286,56.0,2
19429,2,4.2,"Off the coast of Valparaiso, Chile",2012-11-19 14:08:58,0,-72.15,-33.969,0.6,0
19430,2,5.1,"63 km SW of San Antonio, Chile",2012-11-19 16:45:50,0,-72.17,-33.928,11.2,0
19431,2,4.3,"27 km N of Tocopilla, Chile",2012-11-20 01:09:48,0,-70.182,-21.841,66.9,2
19432,2,5.4,"69 km WSW of San Antonio, Chile",2012-11-20 16:23:24,0,-72.254,-33.921,15.7,0
19433,2,4.0,"58 km SSW of Tocopilla, Chile",2012-11-20 19:48:32,0,-70.511,-22.538,28.0,2
19434,2,5.1,"58 km SW of San Antonio, Chile",2012-11-21 18:16:38,0,-72.1,-33.931,19.3,0
19435,2,4.5,"47 km NNW of Calama, Chile",2012-11-21 21:05:33,0,-69.167,-22.088,85.7,3
19436,2,5.9,"45 km SSW of San Antonio, Chile",2012-11-21 21:36:22,0,-71.868,-33.939,18.0,0
19437,2,4.2,"79 km SW of San Antonio, Chile",2012-11-21 22:51:23,0,-72.305,-34.012,34.9,2
19438,2,5.2,"50 km SW of San Antonio, Chile",2012-11-21 22:52:29,0,-71.994,-33.916,16.0,0
19439,2,4.1,"35 km N of Valparaíso, Chile",2012-11-25 05:18:32,0,-71.69,-32.72,21.0,0
19440,2,4.8,"Off the coast of Aisen, Chile",2012-11-25 22:11:49,0,-77.727,-44.327,45.8,2
19441,2,4.4,"102 km NE of Iquique, Chile",2012-11-25 22:51:49,0,-69.383,-19.632,101.9,3
19442,2,3.9,"43 km NNW of Talca, Chile",2012-11-26 01:39:46,0,-71.773,-35.046,62.5,2
19443,2,5.0,"26 km W of Mendoza, Argentina",2012-11-29 00:09:39,0,-69.106,-32.91,8.0,0
19444,2,4.1,"24 km W of Mendoza, Argentina",2012-11-29 00:49:01,0,-69.093,-32.874,9.0,0
19445,2,4.2,"69 km NNW of Las Ovejas, Argentina",2012-11-29 20:40:59,0,-71.082,-36.426,3.3,0
19446,2,4.3,"39 km SW of Constitución, Chile",2012-12-02 03:29:23,0,-72.766,-35.541,15.0,0
19447,2,4.3,"57 km NNW of Illapel, Chile",2012-12-02 07:37:06,0,-71.335,-31.138,57.4,2
19448,2,4.3,"30 km NNW of La Serena, Chile",2012-12-02 18:56:24,0,-71.383,-29.656,50.6,2
19449,2,4.6,"48 km ESE of Vallenar, Chile",2012-12-03 09:31:53,0,-70.302,-28.745,95.4,3
19450,2,4.6,"37 km NNW of Valparaíso, Chile",2012-12-04 09:26:14,0,-71.751,-32.71,37.6,2
19451,2,4.6,"Atacama, Chile",2012-12-05 16:25:31,0,-70.21,-28.644,74.9,2
19452,2,4.8,"20 km WNW of Pitrufquén, Chile",2012-12-10 15:25:47,0,-72.862,-38.932,32.7,2
19453,2,3.4,"33 km SSE of Copiapó, Chile",2012-12-14 02:48:38,0,-70.195,-27.647,107.6,3
19454,2,3.9,"21 km SW of Melipilla, Chile",2012-12-14 10:02:59,0,-71.357,-33.848,58.7,2
19455,2,4.7,"77 km NNE of Taltal, Chile",2012-12-16 11:46:27,0,-70.158,-24.776,39.2,2
19456,2,4.9,"92 km ENE of Iquique, Chile",2012-12-16 20:39:24,0,-69.387,-19.796,112.6,3
19457,2,4.6,"21 km SW of Melipilla, Chile",2012-12-16 22:46:11,0,-71.408,-33.803,63.0,2
19458,2,3.9,"5 km NNE of Melipilla, Chile",2012-12-18 00:45:03,0,-71.187,-33.645,65.9,2
19459,2,4.5,"21 km E of Salamanca, Chile",2012-12-20 06:16:32,0,-70.742,-31.75,21.4,0
19460,2,4.1,"47 km N of Vallenar, Chile",2012-12-22 10:06:35,0,-70.771,-28.152,59.2,2
19461,2,4.6,"102 km WSW of Lebu, Chile",2012-12-23 03:00:41,0,-74.674,-38.051,40.0,2
19462,2,4.8,"51 km SW of San Antonio, Chile",2012-12-24 05:08:37,0,-71.937,-33.971,12.1,0
19463,2,5.1,"88 km SW of Vallenar, Chile",2012-12-24 12:12:35,0,-71.494,-29.037,19.7,0
19464,2,4.2,"127 km WSW of Lebu, Chile",2012-12-25 17:01:55,0,-75.038,-37.937,12.9,0
19465,2,5.2,"5 km SE of Arauco, Chile",2012-12-26 13:17:57,0,-73.267,-37.274,29.0,2
19466,2,4.3,"76 km NNE of La Serena, Chile",2012-12-26 18:39:58,0,-70.987,-29.255,67.2,2
19467,2,5.9,"84 km NW of Quirihue, Chile",2012-12-27 00:37:08,0,-73.255,-35.783,14.2,0
19468,2,4.2,"92 km NNW of Tomé, Chile",2012-12-27 00:46:33,0,-73.527,-35.928,35.0,2
19469,2,4.1,"110 km NW of Tomé, Chile",2012-12-27 00:57:07,0,-73.77,-35.87,30.0,2
19470,2,4.7,"93 km WNW of Quirihue, Chile",2012-12-27 01:18:08,0,-73.425,-35.845,38.1,2
19471,2,4.4,"87 km NW of Quirihue, Chile",2012-12-27 01:29:15,0,-73.341,-35.835,15.1,0
19472,2,4.3,"84 km WNW of Quirihue, Chile",2012-12-27 01:37:26,0,-73.326,-35.858,37.0,2
19473,2,4.4,"114 km NW of Tomé, Chile",2012-12-27 02:08:27,0,-73.675,-35.769,29.4,2
19474,2,4.7,"105 km NNW of Tomé, Chile",2012-12-27 02:12:01,0,-73.563,-35.805,37.5,2
19475,2,4.7,"116 km NW of Tomé, Chile",2012-12-27 03:02:57,0,-73.727,-35.77,12.1,0
19476,2,4.5,"120 km NW of Tomé, Chile",2012-12-27 04:27:31,0,-73.88,-35.832,15.9,0
19477,2,4.5,"42 km NNE of La Serena, Chile",2012-12-28 13:50:34,0,-71.068,-29.553,39.7,2
19478,2,4.2,"5 km E of Chicureo Abajo, Chile",2012-12-28 18:35:23,0,-70.597,-33.282,99.6,3
19479,2,4.3,"103 km ENE of Iquique, Chile",2012-12-29 06:04:16,0,-69.216,-19.899,101.3,3
19480,2,3.8,"6 km WNW of Rauco, Chile",2012-12-29 19:35:57,0,-71.388,-34.909,93.6,3
19481,2,5.1,"83 km SE of Iquique, Chile",2013-01-01 03:51:13,0,-69.667,-20.809,56.1,2
19482,2,3.0,"34 km SW of Vicuña, Chile",2013-01-01 07:12:25,0,-70.948,-30.265,17.8,0
19483,2,4.7,"31 km SW of Santa Cruz, Chile",2013-01-02 02:24:22,0,-71.65,-34.805,48.7,2
19484,2,4.3,"11 km NNE of Cauquenes, Chile",2013-01-02 14:41:46,0,-72.292,-35.87,50.4,2
19485,2,4.8,"76 km WNW of Cauquenes, Chile",2013-01-02 17:53:59,0,-73.118,-35.725,32.1,2
19486,2,4.8,"75 km WSW of Coquimbo, Chile",2013-01-05 12:08:58,0,-72.009,-30.306,10.0,0
19487,2,4.8,"28 km WNW of Valparaíso, Chile",2013-01-07 05:06:57,0,-71.891,-32.911,21.6,0
19488,2,4.4,"43 km NNE of La Serena, Chile",2013-01-07 08:13:36,0,-71.039,-29.557,36.4,2
19489,2,4.1,"9 km SE of Limache, Chile",2013-01-09 08:39:44,0,-71.209,-33.082,66.1,2
19490,2,4.9,"147 km SE of Antofagasta, Chile",2013-01-09 11:21:18,0,-69.207,-24.421,86.0,3
19491,2,4.6,"154 km WNW of Constitución, Chile",2013-01-13 05:50:39,0,-74.011,-34.861,10.0,0
19492,2,5.3,"116 km E of Iquique, Chile",2013-01-13 21:23:26,0,-69.049,-20.058,75.3,2
19493,2,4.2,"72 km ENE of Chicureo Abajo, Chile",2013-01-15 05:22:23,0,-69.9,-33.123,98.6,3
19494,2,4.5,"5 km WNW of Laja, Chile",2013-01-15 18:17:27,0,-72.767,-37.27,10.0,0
19495,2,4.5,"224 km WSW of Puerto Chacabuco, Chile",2013-01-15 19:34:34,0,-75.534,-46.157,10.0,0
19496,2,4.5,"118 km E of Vallenar, Chile",2013-01-17 04:54:58,0,-69.55,-28.622,126.0,3
19497,2,4.4,"107 km E of Antofagasta, Chile",2013-01-19 19:20:43,0,-69.357,-23.475,102.1,3
19498,2,4.0,"37 km SSW of Nueva Imperial, Chile",2013-01-19 20:03:56,0,-73.117,-39.056,11.5,0
19499,2,4.3,"48 km S of Calingasta, Argentina",2013-01-20 12:01:07,0,-69.348,-31.763,104.4,3
19500,2,4.2,"74 km WSW of Quellón, Chile",2013-01-21 09:27:14,0,-74.48,-43.348,30.8,2
19501,2,4.4,"143 km E of Taltal, Chile",2013-01-22 10:24:24,0,-69.069,-25.258,99.3,3
19502,2,4.1,"84 km E of Iquique, Chile",2013-01-22 17:07:17,0,-69.353,-20.088,84.2,3
19503,2,4.7,"122 km W of Corral, Chile",2013-01-22 19:58:23,0,-74.863,-39.866,14.9,0
19504,2,4.9,"26 km WSW of Illapel, Chile",2013-01-23 02:47:38,0,-71.438,-31.699,28.8,2
19505,2,4.5,"45 km WSW of Diego de Almagro, Chile",2013-01-29 20:17:58,0,-70.471,-26.514,86.1,3
19506,2,6.8,"54 km N of Vallenar, Chile",2013-01-30 20:15:43,0,-70.653,-28.094,45.0,2
19507,2,4.7,"55 km NNE of Vallenar, Chile",2013-01-30 20:40:40,0,-70.615,-28.093,55.4,2
19508,2,4.3,"78 km WNW of San José de Jáchal, Argentina",2013-01-30 21:13:58,0,-69.452,-29.895,9.8,0
19509,2,4.2,"48 km NNE of Vallenar, Chile",2013-01-30 23:15:54,0,-70.608,-28.163,43.3,2
19510,2,4.5,"54 km N of Vallenar, Chile",2013-01-31 00:04:17,0,-70.832,-28.09,40.4,2
19511,2,4.6,"61 km N of Vallenar, Chile",2013-01-31 04:15:55,0,-70.804,-28.027,44.1,2
19512,2,4.6,"54 km N of Vallenar, Chile",2013-01-31 05:10:52,0,-70.813,-28.084,44.2,2
19513,2,4.0,"56 km N of Vallenar, Chile",2013-01-31 05:30:18,0,-70.809,-28.065,52.4,2
19514,2,4.3,"70 km ENE of Los Andes, Chile",2013-02-02 01:58:32,0,-69.927,-32.555,105.4,3
19515,2,4.0,"29 km WSW of La Ligua, Chile",2013-02-02 03:48:06,0,-71.526,-32.532,28.3,2
19516,2,4.6,"61 km NNW of Illapel, Chile",2013-02-02 20:16:05,0,-71.433,-31.126,53.0,2
19517,2,4.4,"55 km WSW of Constitución, Chile",2013-02-03 05:22:09,0,-72.938,-35.583,41.6,2
19518,2,4.6,"19 km NW of La Ligua, Chile",2013-02-03 20:54:43,0,-71.379,-32.335,33.4,2
19519,2,4.7,"35 km SW of Calama, Chile",2013-02-05 17:30:50,0,-69.165,-22.683,97.2,3
19520,2,4.0,"Libertador General Bernardo O'Higgins, Chile",2013-02-08 15:57:44,0,-71.835,-34.922,64.2,2
19521,2,4.7,"103 km NW of Quirihue, Chile",2013-02-09 22:59:59,0,-73.482,-35.745,20.2,0
19522,2,4.5,"45 km NNE of Copiapó, Chile",2013-02-10 07:08:29,0,-70.136,-27.0,61.3,2
19523,2,5.4,"46 km WNW of Cartagena, Chile",2013-02-10 19:54:30,0,-72.1,-33.458,46.5,2
19524,2,5.0,"57 km W of Cartagena, Chile",2013-02-10 20:00:33,0,-72.219,-33.454,46.3,2
19525,2,3.9,"67 km WNW of Santa Cruz, Chile",2013-02-11 11:04:02,0,-71.995,-34.318,7.0,0
19526,2,3.8,"92 km SW of San Antonio, Chile",2013-02-12 08:12:44,0,-72.247,-34.233,42.3,2
19527,2,4.4,"105 km NE of Iquique, Chile",2013-02-16 04:13:59,0,-69.358,-19.625,97.2,3
19528,2,4.0,"35 km SSE of Villa Alemana, Chile",2013-02-17 13:53:19,0,-71.29,-33.35,54.0,2
19529,2,5.2,"57 km SW of San Antonio, Chile",2013-02-18 10:00:11,0,-72.051,-33.954,25.4,0
19530,2,4.7,"63 km SW of San Antonio, Chile",2013-02-18 10:31:32,0,-72.122,-33.976,17.3,0
19531,2,4.4,"32 km NNE of Iquique, Chile",2013-02-23 22:00:44,0,-70.02,-19.949,52.7,2
19532,2,4.3,"72 km S of Arica, Chile",2013-02-24 14:38:37,0,-70.197,-19.124,85.9,3
19533,2,4.9,"100 km W of Copiapó, Chile",2013-02-26 03:14:44,0,-71.346,-27.426,42.3,2
19534,2,4.2,"35 km ESE of Los Andes, Chile",2013-02-28 10:16:13,0,-70.269,-32.995,91.2,3
19535,2,4.9,"86 km SSW of Tocopilla, Chile",2013-03-02 11:42:02,0,-70.375,-22.851,50.7,2
19536,2,4.1,"29 km NW of Ovalle, Chile",2013-03-02 11:47:57,0,-71.422,-30.418,52.1,2
19537,2,4.4,"39 km NNW of Valparaíso, Chile",2013-03-07 20:52:59,0,-71.732,-32.692,21.5,0
19538,2,4.6,"22 km NNE of Ovalle, Chile",2013-03-11 01:37:11,0,-71.103,-30.411,69.3,2
19539,2,4.4,"Off the coast of Libertador O'Higgins, Chile",2013-03-16 16:17:20,0,-73.539,-34.239,33.0,2
19540,2,4.9,"67 km NNW of Taltal, Chile",2013-03-17 22:56:30,0,-70.672,-24.823,43.6,2
19541,2,4.6,"52 km NNW of Valparaíso, Chile",2013-03-18 19:15:03,0,-71.828,-32.591,14.2,0
19542,2,4.0,"49 km W of La Ligua, Chile",2013-03-18 19:17:54,0,-71.756,-32.442,28.0,2
19543,2,4.7,"66 km NNW of Valparaíso, Chile",2013-03-18 20:40:12,0,-71.972,-32.508,20.4,0
19544,2,4.7,"94 km SE of Copiapó, Chile",2013-03-19 11:41:54,0,-69.567,-27.873,8.5,0
19545,2,4.5,"71 km NW of Vallenar, Chile",2013-03-23 14:37:13,0,-71.168,-28.044,53.3,2
19546,2,4.4,"62 km W of Talcahuano, Chile",2013-03-25 22:02:34,0,-73.816,-36.781,35.7,2
19547,2,4.6,"85 km S of Calama, Chile",2013-03-26 10:00:56,0,-69.083,-23.212,93.6,3
19548,2,4.2,"53 km N of Diego de Almagro, Chile",2013-03-27 23:40:26,0,-70.016,-25.882,58.2,2
19549,2,4.7,"102 km E of Iquique, Chile",2013-03-28 07:48:53,0,-69.187,-20.039,95.0,3
19550,2,4.1,"96 km SE of Vallenar, Chile",2013-03-28 09:31:50,0,-70.003,-29.138,125.3,3
19551,2,4.8,Chile-Argentina border region,2013-03-28 14:28:03,0,-69.501,-30.285,18.1,0
19552,2,4.6,"116 km NNW of San José de Jáchal, Argentina",2013-03-29 03:45:58,0,-69.287,-29.306,89.9,3
19553,2,5.4,"29 km W of Constitución, Chile",2013-03-29 07:30:56,0,-72.729,-35.367,9.0,0
19554,2,4.4,"119 km ESE of Iquique, Chile",2013-03-31 01:43:38,0,-69.063,-20.563,96.3,3
19555,2,4.4,"113 km E of Iquique, Chile",2013-04-01 18:16:33,0,-69.085,-20.018,98.8,3
19556,2,4.3,"65 km NNW of Taltal, Chile",2013-04-02 11:03:59,0,-70.732,-24.863,35.0,2
19557,2,4.3,"54 km W of Santa Cruz, Chile",2013-04-04 11:41:08,0,-71.95,-34.547,60.1,2
19558,2,4.2,"43 km N of Barrancas, Argentina",2013-04-04 23:27:52,0,-69.94,-36.43,26.6,2
19559,2,4.5,"79 km WSW of Copiapó, Chile",2013-04-05 09:56:46,0,-71.004,-27.755,65.1,2
19560,2,4.3,"135 km WSW of Ancud, Chile",2013-04-07 01:55:45,0,-75.412,-42.131,10.0,0
19561,2,4.5,"20 km SE of Coquimbo, Chile",2013-04-08 08:50:09,0,-71.213,-30.102,69.9,2
19562,2,4.5,"114 km ESE of Vallenar, Chile",2013-04-08 18:51:34,0,-69.686,-28.99,106.3,3
19563,2,4.5,"82 km NW of Talcahuano, Chile",2013-04-12 12:46:16,0,-73.65,-36.12,36.9,2
19564,2,5.4,"228 km W of Puerto Chacabuco, Chile",2013-04-13 09:19:04,0,-75.697,-45.85,10.0,0
19565,2,4.4,"63 km WSW of Ovalle, Chile",2013-04-14 21:50:43,0,-71.847,-30.735,12.6,0
19566,2,4.7,"28 km W of Santa Cruz, Chile",2013-04-16 06:39:53,0,-71.679,-34.673,49.9,2
19567,2,4.1,"43 km WSW of Rauco, Chile",2013-04-20 08:09:06,0,-71.783,-35.014,57.5,2
19568,2,4.7,"112 km NW of Talcahuano, Chile",2013-04-20 14:09:11,0,-74.113,-36.105,22.6,0
19569,2,3.8,"6 km SSE of Talca, Chile",2013-04-23 12:21:36,0,-71.633,-35.48,77.9,2
19570,2,4.2,"25 km NNW of Bulnes, Chile",2013-04-24 08:58:12,0,-72.442,-36.545,84.3,3
19571,2,4.5,"111 km E of Iquique, Chile",2013-04-26 12:14:09,0,-69.09,-20.072,101.2,3
19572,2,4.1,"68 km NNE of Tocopilla, Chile",2013-04-28 09:37:24,0,-69.839,-21.567,83.8,3
19573,2,4.2,"24 km S of Calingasta, Argentina",2013-04-29 11:44:18,0,-69.408,-31.558,110.0,3
19574,2,4.2,"60 km NE of Constitución, Chile",2013-04-29 14:27:24,0,-71.998,-34.912,59.0,2
19575,2,4.0,"116 km W of San Antonio, Chile",2013-04-30 00:28:06,0,-72.858,-33.672,32.9,2
19576,2,4.9,"25 km ESE of Vallenar, Chile",2013-04-30 03:57:04,0,-70.508,-28.629,99.1,3
19577,2,5.0,"6 km SSW of Lo Prado, Chile",2013-04-30 10:57:07,0,-70.739,-33.498,89.4,3
19578,2,4.1,"55 km SW of Calama, Chile",2013-04-30 18:29:07,0,-69.221,-22.87,86.8,3
19579,2,4.9,"71 km NW of Mendoza, Argentina",2013-05-01 07:00:25,0,-69.373,-32.447,121.8,3
19580,2,4.4,"116 km WSW of Vinchina, Argentina",2013-05-02 18:36:34,0,-69.303,-29.188,80.2,3
19581,2,5.3,"171 km WNW of Vallenar, Chile",2013-05-03 09:18:15,0,-72.41,-28.064,9.7,0
19582,2,4.3,"83 km SW of Corral, Chile",2013-05-05 21:51:26,0,-74.185,-40.373,24.7,0
19583,2,4.2,Chile-Argentina border region,2013-05-06 02:03:31,0,-70.975,-30.057,72.5,2
19584,2,4.0,"148 km SE of Iquique, Chile",2013-05-06 11:09:56,0,-69.064,-21.081,112.0,3
19585,2,5.4,"88 km ENE of Diego de Almagro, Chile",2013-05-11 15:39:21,0,-69.191,-26.161,20.0,0
19586,2,3.3,"40 km WSW of Santa Cruz, Chile",2013-05-11 20:22:29,0,-71.792,-34.743,39.2,2
19587,2,4.3,"109 km E of Antofagasta, Chile",2013-05-12 12:02:20,0,-69.334,-23.516,86.8,3
19588,2,5.4,"65 km ENE of Diego de Almagro, Chile",2013-05-12 12:59:10,0,-69.442,-26.157,10.0,0
19589,2,4.2,"100 km WNW of San José de Jáchal, Argentina",2013-05-12 21:56:27,0,-69.675,-29.834,112.4,3
19590,2,4.1,"57 km NNE of Taltal, Chile",2013-05-15 11:47:57,0,-70.217,-24.945,60.1,2
19591,2,4.4,"140 km SE of Arica, Chile",2013-05-17 06:56:57,0,-69.201,-19.192,120.1,3
19592,2,5.3,"290 km W of Puerto Chacabuco, Chile",2013-05-21 12:51:52,0,-76.532,-45.528,10.0,0
19593,2,4.3,"295 km W of Puerto Chacabuco, Chile",2013-05-21 12:57:23,0,-76.594,-45.536,10.0,0
19594,2,4.7,"293 km W of Puerto Chacabuco, Chile",2013-05-21 13:51:13,0,-76.564,-45.58,10.0,0
19595,2,4.6,"71 km ESE of Iquique, Chile",2013-05-21 23:10:46,0,-69.576,-20.572,85.6,3
19596,2,4.8,"90 km E of Diego de Almagro, Chile",2013-05-24 10:41:17,0,-69.157,-26.241,18.9,0
19597,2,4.1,"94 km E of Diego de Almagro, Chile",2013-05-24 10:57:00,0,-69.117,-26.229,10.8,0
19598,2,4.6,"57 km WSW of San José de Jáchal, Argentina",2013-05-24 18:50:31,0,-69.258,-30.51,42.7,2
19599,2,4.8,"23 km ESE of Longaví, Chile",2013-05-27 05:21:06,0,-71.463,-36.07,119.6,3
19600,2,4.8,"99 km NNE of Taltal, Chile",2013-05-27 09:01:46,0,-70.141,-24.569,54.6,2
19601,2,4.1,"35 km W of San Antonio, Chile",2013-05-27 10:22:17,0,-71.994,-33.599,14.2,0
19602,2,4.1,"105 km ENE of Diego de Almagro, Chile",2013-05-29 07:41:38,0,-69.038,-26.09,120.1,3
19603,2,4.7,"Off the coast of Los Lagos, Chile",2013-06-01 07:21:34,0,-78.977,-43.984,9.6,0
19604,2,4.6,"56 km ENE of Diego de Almagro, Chile",2013-06-01 16:50:51,0,-69.525,-26.174,11.6,0
19605,2,4.3,"57 km NE of Tocopilla, Chile",2013-06-02 18:07:56,0,-69.883,-21.659,81.1,3
19606,2,4.7,"40 km W of Santa Cruz, Chile",2013-06-04 05:01:36,0,-71.801,-34.675,43.5,2
19607,2,4.1,"36 km WSW of Aluminé, Argentina",2013-06-05 16:26:01,0,-71.304,-39.371,139.7,3
19608,2,4.5,"17 km SW of La Ligua, Chile",2013-06-06 06:40:02,0,-71.376,-32.558,27.2,2
19609,2,4.5,"112 km E of Iquique, Chile",2013-06-06 17:34:14,0,-69.094,-20.022,104.3,3
19610,2,4.6,"106 km WSW of San Rafael, Argentina",2013-06-06 17:42:14,0,-69.428,-34.928,151.7,3
19611,2,4.3,"139 km WSW of San Antonio, Chile",2013-06-06 21:20:32,0,-73.001,-34.071,19.8,0
19612,2,4.6,"27 km WSW of La Ligua, Chile",2013-06-07 06:28:15,0,-71.506,-32.524,29.3,2
19613,2,4.4,"9 km WSW of San Clemente, Chile",2013-06-10 02:29:46,0,-71.582,-35.562,114.4,3
19614,2,4.0,"12 km N of La Serena, Chile",2013-06-13 09:44:28,0,-71.262,-29.794,46.6,2
